iter	F1	CrossEntropy
328	1	0.002301585973
329	1	0.002293452543
330	1	0.002284247656
331	1	0.00227526436
332	1	0.002267388032
333	1	0.002258655873
334	1	0.002249091423
335	1	0.00224146099
336	1	0.002232247029
337	1	0.002223331348
338	1	0.002210705153
339	1	0.002202050352
340	1	0.002196380663
341	1	0.002188637033
342	1	0.002181384801
343	1	0.002174282936
344	1	0.002166735899
345	1	0.00215840195
346	1	0.002149296384
347	1	0.002138543221
348	1	0.00213175264
349	1	0.002123668288
350	1	0.002114975168
351	1	0.002108413078
352	1	0.002100737998
353	1	0.002092887366
354	1	0.002085777989
355	1	0.00207813408
356	1	0.002071774673
357	1	0.002064311794
358	1	0.002057427027
359	1	0.002049848025
360	1	0.002042785185
361	1	0.002042756743
362	1	0.002035622212
363	1	0.002029497825
364	1	0.002029483757
365	1	0.002022946618
366	1	0.002022939615
367	1	0.002016374149
368	1	0.00201634629
369	1	0.002010014714
370	1	0.002003237893
371	1	0.001993985222
372	1	0.001984974977
373	1	0.001978969551
374	1	0.001978962868
375	1	0.001971314547
376	1	0.001971307909
377	1	0.001965498717
378	1	0.001956901001
379	1	0.001956901001
380	1	0.001956901001
381	1	0.001947568979
382	1	0.001947562501
383	1	0.001941960943
384	1	0.001941954488
385	1	0.001941951261
386	1	0.001941944807
387	1	0.00194194158
388	1	0.001941938353
389	1	0.001941931899
390	1	0.001941928672
391	1	0.001941925445
392	1	0.001941922219
393	1	0.001933624058
394	1	0.00192553189
395	1	0.001925530319
396	1	0.001925528748
397	1	0.001925527177
398	1	0.001925525606
399	1	0.001925524035
400	1	0.001925511469
401	1	0.001925509898
402	1	0.001925508327
403	1	0.001918474254
404	1	0.001918471106
405	1	0.001918458588
406	1	0.001918446072
407	1	0.001918433556
408	1	0.001909491275
409	1	0.001909485058
410	1	0.001909483504
411	1	0.001909477287
412	1	0.00190947107
413	1	0.001909464854
414	1	0.00190943999
415	1	0.001909438436
416	1	0.00190943222
417	1	0.001909426005
418	1	0.00190941979
419	1	0.001909418236
420	1	0.001909412021
421	1	0.001909405806
422	1	0.001909399591
423	1	0.001909393377
424	1	0.00190936852
425	1	0.001909343666
426	1	0.001909337453
427	1	0.00190933124
428	1	0.00190930639
429	1	0.001909300178
430	1	0.001909293966
431	1	0.001909287755
432	1	0.001909281543
433	1	0.001909256698
434	1	0.001909250488
435	1	0.001909244277
436	1	0.001909219436
437	1	0.001909213227
438	1	0.001909207017
439	1	0.00190918218
440	1	0.001909175972
441	1	0.001909169763
442	1	0.001909163555
443	1	0.001909157347
444	1	0.001909151139
445	1	0.001909144931
446	1	0.001909138723
447	1	0.001909132516
448	1	0.001909126308
449	1	0.001909120101
450	1	0.001909095274
451	1	0.001909089067
452	1	0.001909082861
453	1	0.001909076655
454	1	0.001909070449
455	1	0.001909064244
456	1	0.001909058038
457	1	0.001909051833
458	1	0.00190904873
459	1	0.001909042525
460	1	0.00190903632
461	1	0.001909030115
462	1	0.001909005297
463	1	0.001908999093
464	1	0.001908986686
465	1	0.001908980483
466	1	0.001908974279
467	1	0.001908968076
468	1	0.001908961873
469	1	0.00190895567
470	1	0.001908949468
471	1	0.001908943265
472	1	0.001908937063
473	1	0.001908930861
474	1	0.001908924659
475	1	0.001908918457
476	1	0.001908912256
477	1	0.001908906054
478	1	0.001908899853
479	1	0.001908893652
480	1	0.001908887451
481	1	0.00190888125
482	1	0.001908875049
483	1	0.001908868849
484	1	0.001908862649
485	1	0.001908856448
486	1	0.001908850249
487	1	0.001908844049
488	1	0.001908837849
489	1	0.001908834749
490	1	0.00190882855
491	1	0.001908822351
492	1	0.001908816152
493	1	0.001908809953
494	1	0.001901975145
495	1	0.001901972058
496	1	0.00190196897
497	1	0.001901967426
498	1	0.001901955076
499	1	0.001901942726
