iter	F1	CrossEntropy
257	1	0.001280773138
258	1	0.001280608518
259	1	0.001280585082
260	1	0.00128054433
261	1	0.001280471755
262	1	0.001280399527
263	1	0.001280238285
264	1	0.001280220482
265	1	0.001280202699
266	1	0.001280196736
267	1	0.001280178976
268	1	0.001280161235
269	1	0.001280152374
270	1	0.00128013361
271	1	0.001280131395
272	1	0.001280113688
273	1	0.001280090532
274	1	0.001280087642
275	1	0.001280084752
276	1	0.001280065997
277	1	0.001280030656
278	1	0.001280007573
279	1	0.001280001811
280	1	0.001279996051
281	1	0.001279996051
282	1	0.001279996051
283	1	0.001279990294
284	1	0.001279987842
285	1	0.001279987842
286	1	0.001279982087
287	1	0.001279772281
288	1	0.001279565066
289	1	0.001279519513
290	1	0.001279510928
291	1	0.001279501023
292	1	0.001279489669
293	1	0.001279452197
294	1	0.001279417448
295	1	0.001279408867
296	1	0.00127940029
297	1	0.001279396004
298	1	0.001279378865
299	1	0.001279341435
